0,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x80
1,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x18
2,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0x18
3,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
4,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
5,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
6,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0xD8
7,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
8,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
9,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
10,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0x58
11,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0xB8
12,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
13,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
14,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xB8
15,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA9
16,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA9
17,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA9
18,1,0x00,0xC0,0x00,0xA9,0x12,0xBD,0x8005,0x8005,0xA9
19,1,0x00,0xC0,0x00,0xA9,0x12,0xBD,0x8005,0x8005,0x00
20,1,0x00,0xC0,0x00,0xA9,0x12,0xBD,0x8006,0x8006,0x00
21,1,0x00,0xC0,0x00,0xA9,0x12,0xBD,0x8006,0x8006,0x85
22,1,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8007,0x8007,0x85
23,1,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8007,0x8007,0x05
24,0,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8008,0x0005,0x05
25,0,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8008,0x0005,0x00
26,1,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8008,0x8008,0x05
27,1,0x00,0xC0,0x00,0x85,0x12,0xBD,0x8008,0x8008,0xE6
28,1,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x8009,0x8009,0xE6
29,1,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x8009,0x8009,0x05
30,1,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x800A,0x0005,0x05
31,1,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x800A,0x0005,0x00
32,0,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x800A,0x0005,0x00
33,0,0x00,0xC0,0x00,0xE6,0x12,0xBD,0x800A,0x0005,0x00
34,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800A,0x0005,0x00
35,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800A,0x0005,0x01
36,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800A,0x800A,0x00
37,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800A,0x800A,0xE6
38,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800B,0x800B,0xE6
39,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800B,0x800B,0x05
40,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x05
41,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x01
42,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x01
43,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x01
44,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x01
45,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x0005,0x02
46,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x800C,0x01
47,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800C,0x800C,0xE6
48,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800D,0x800D,0xE6
49,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800D,0x800D,0x05
50,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x05
51,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x02
52,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x02
53,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x02
54,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x02
55,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x0005,0x03
56,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x800E,0x02
57,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800E,0x800E,0xE6
58,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800F,0x800F,0xE6
59,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x800F,0x800F,0x05
60,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x05
61,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x03
62,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x03
63,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x03
64,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x03
65,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x0005,0x04
66,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x8010,0x03
67,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8010,0x8010,0xE6
68,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8011,0x8011,0xE6
69,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8011,0x8011,0x05
70,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x05
71,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x04
72,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x04
73,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x04
74,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x04
75,0,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x0005,0x05
76,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x8012,0x04
77,1,0x00,0xC0,0x00,0xE6,0x10,0xBD,0x8012,0x8012,0xA9
78,1,0x00,0xC0,0x00,0xA9,0x10,0xBD,0x8013,0x8013,0xA9
79,1,0x00,0xC0,0x00,0xA9,0x10,0xBD,0x8013,0x8013,0x00
80,1,0x00,0xC0,0x00,0xA9,0x12,0xBD,0x8014,0x8014,0x00
